URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/subscriptiontopic-cr-behavior,0.0.1-snapshot-3,active,,CriteriaNotExistsBehavior,Criteria Not Exists Behavior,"Behavior a server can exhibit when a criteria state does not exist (e.g., state prior to a create or after a delete).","ValueSet/R5-subscriptiontopic-cr-behavior-for-R4"
http://hl7.org/fhir/substance-amount-type,0.0.1-snapshot-3,active,,SubstanceAmountType,Substance Amount Type,"The type of a numeric quantity measurement.","ValueSet/R5-substance-amount-type-for-R4"
http://hl7.org/fhir/substance-grade,0.0.1-snapshot-3,active,,SubstanceGrade,Substance Grade,"SubstanceGrade","ValueSet/R5-substance-grade-for-R4"
http://hl7.org/fhir/substance-name-authority,0.0.1-snapshot-3,active,,SubstanceNameAuthority,Substance Name Authority,"SubstanceNameAuthority","ValueSet/R5-substance-name-authority-for-R4"
http://hl7.org/fhir/substance-name-domain,0.0.1-snapshot-3,active,,SubstanceNameDomain,Substance Name Domain,"SubstanceNameDomain","ValueSet/R5-substance-name-domain-for-R4"
http://hl7.org/fhir/substance-name-type,0.0.1-snapshot-3,active,,SubstanceNameType,Substance Name Type,"SubstanceNameType","ValueSet/R5-substance-name-type-for-R4"
http://hl7.org/fhir/substance-optical-activity,0.0.1-snapshot-3,active,,SubstanceOpticalActivity,Substance Optical Activity,"The optical rotation type of a substance.","ValueSet/R5-substance-optical-activity-for-R4"
http://hl7.org/fhir/substance-relationship-type,0.0.1-snapshot-3,active,,SubstanceRelationshipType,Substance Relationship Type,"The relationship between two substance types.","ValueSet/R5-substance-relationship-type-for-R4"
http://hl7.org/fhir/substance-representation-format,0.0.1-snapshot-3,active,,SubstanceRepresentationFormat,Substance Representation Format,"SubstanceRepresentationFormat","ValueSet/R5-substance-representation-format-for-R4"
http://hl7.org/fhir/substance-representation-type,0.0.1-snapshot-3,active,,SubstanceRepresentationType,Substance Representation Type,"SubstanceRepresentationType","ValueSet/R5-substance-representation-type-for-R4"
http://hl7.org/fhir/substance-source-material-genus,0.0.1-snapshot-3,active,,SubstanceSourceMaterialGenus,Substance Source Material Genus,"SubstanceSourceMaterialGenus","ValueSet/R5-substance-source-material-genus-for-R4"
http://hl7.org/fhir/substance-source-material-part,0.0.1-snapshot-3,active,,SubstanceSourceMaterialPart,Substance Source Material Part,"SubstanceSourceMaterialPart","ValueSet/R5-substance-source-material-part-for-R4"
http://hl7.org/fhir/substance-source-material-species,0.0.1-snapshot-3,active,,SubstanceSourceMaterialSpecies,Substance Source Material Species,"SubstanceSourceMaterialSpecies","ValueSet/R5-substance-source-material-species-for-R4"
http://hl7.org/fhir/substance-source-material-type,0.0.1-snapshot-3,active,,SubstanceSourceMaterialType,Substance Source Material Type,"SubstanceSourceMaterialType","ValueSet/R5-substance-source-material-type-for-R4"
http://hl7.org/fhir/substance-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.475",FHIRSubstanceStatus,FHIRSubstanceStatus,"A code to indicate if the substance is actively used.","ValueSet/substance-status"
http://hl7.org/fhir/substance-stereochemistry,0.0.1-snapshot-3,active,,SubstanceStereochemistry,Substance Stereochemistry,"The stereochemistry type of a substance.","ValueSet/R5-substance-stereochemistry-for-R4"
http://hl7.org/fhir/substance-structure-technique,0.0.1-snapshot-3,active,,SubstanceStructureTechnique,Substance Structure Technique,"SubstanceStructureTechnique","ValueSet/R5-substance-structure-technique-for-R4"
http://hl7.org/fhir/substance-weight-method,0.0.1-snapshot-3,active,,SubstanceWeightMethod,Substance Weight Method,"SubstanceWeightMethod","ValueSet/R5-substance-weight-method-for-R4"
http://hl7.org/fhir/substance-weight-type,0.0.1-snapshot-3,active,,SubstanceWeightType,Substance Weight Type,"SubstanceWeightType","ValueSet/R5-substance-weight-type-for-R4"
http://hl7.org/fhir/supplydelivery-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.701",SupplyDeliveryStatus,SupplyDeliveryStatus,"Status of the supply delivery.","ValueSet/supplydelivery-status"
http://hl7.org/fhir/supplydelivery-supplyitemtype,0.0.1-snapshot-3,active,,SupplyDeliverySupplyItemType,Supply Delivery Supply Item Type,"Status of the supply delivery.","ValueSet/R5-supplydelivery-supplyitemtype-for-R4-supplydelivery-type,ConceptMap/Map-R5-supplydelivery-supplyitemtype-for-R4-supplydelivery-type"
http://hl7.org/fhir/supplyrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.696",SupplyRequestStatus,SupplyRequestStatus,"Status of the supply request.","ValueSet/supplyrequest-status"
http://hl7.org/fhir/target-species,0.0.1-snapshot-3,active,,TargetSpecies,Target Species,"A species for which a medicinal product is intended.","ValueSet/R5-target-species-for-R4"
http://hl7.org/fhir/task-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.1241",TaskIntent,TaskIntent,"Distinguishes whether the task is a proposal, plan or full order.","ValueSet/task-intent"
http://hl7.org/fhir/task-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.791",TaskStatus,TaskStatus,"The current status of the task.","ValueSet/task-status"
http://hl7.org/fhir/therapy-relationship-type,0.0.1-snapshot-3,active,,TherapyRelationshipType,Therapy Relationship Type,"Classification of relationship between a therapy and a contraindication or an indication.","ValueSet/R5-therapy-relationship-type-for-R4"
http://hl7.org/fhir/title-type,0.0.1-snapshot-3,active,,TitleType,Title Type,"Used to express the reason and specific aspect for the variant title, such as language and specific language.","ValueSet/R5-title-type-for-R4"
http://hl7.org/fhir/type-derivation-rule,4.0.1,active,"2.16.840.1.113883.4.642.4.674",TypeDerivationRule,TypeDerivationRule,"How a type relates to its baseDefinition.","ValueSet/type-derivation-rule"
http://hl7.org/fhir/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.212",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","ConceptMap/Map-R5-udi-entry-type-for-R4,ValueSet/udi-entry-type,ValueSet/R5-udi-entry-type-for-R4"
http://hl7.org/fhir/undesirable-effect-frequency,0.0.1-snapshot-3,active,,UndesirablEffectFrequency,Undesirabl Effect Frequency,"A categorisation for a frequency of occurence of an undesirable effect.","ValueSet/R5-undesirable-effect-frequency-for-R4"
http://hl7.org/fhir/unit-of-presentation,0.0.1-snapshot-3,active,,UnitOfPresentation,Unit Of Presentation,"The presentation type in which an administrable medicinal product is given to a patient.","ValueSet/R5-unit-of-presentation-for-R4"
http://hl7.org/fhir/variable-handling,0.0.1-snapshot-3,active,,EvidenceVariableHandling,Evidence Variable Handling,"The handling of the variable in statistical analysis for exposures or outcomes (E.g. Dichotomous, Continuous, Descriptive).","ValueSet/R5-variable-handling-for-R4"
http://hl7.org/fhir/variable-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.1344",EvidenceVariableType,EvidenceVariableType,"The possible types of variables for exposures or outcomes (E.g. Dichotomous, Continuous, Descriptive).","ValueSet/variable-type"
http://hl7.org/fhir/versioning-policy,4.0.1,active,"2.16.840.1.113883.4.642.4.191",ResourceVersionPolicy,ResourceVersionPolicy,"How the system supports versioning for a resource.","ValueSet/versioning-policy"
http://hl7.org/fhir/vision-base-codes,4.0.1,draft,"2.16.840.1.113883.4.642.4.663",VisionBase,VisionBase,"A coded concept listing the base codes.","ValueSet/vision-base-codes"
http://hl7.org/fhir/vision-eye-codes,4.0.1,draft,"2.16.840.1.113883.4.642.4.661",VisionEyes,VisionEyes,"A coded concept listing the eye codes.","ValueSet/vision-eye-codes"
http://hl7.org/fhir/warning-type,0.0.1-snapshot-3,active,,WarningType,Warning Type,"Classification of warning type.","ValueSet/R5-warning-type-for-R4"
http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,1.4.0,active,"1.3.6.1.4.1.19376.1.2.3",IHE_FormatCode_codesystem,IHE Format Code set for use with Document Sharing,"The [IHE](http://www.ihe.net) FormatCode code system with canonical URI of http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode is defined to be the set of FormatCodes define by IHE, for use with [Document Sharing](https://profiles.ihe.net/ITI/HIE-Whitepaper/index.html). This code set additionally includes, as deprecated, format codes defined by [HL7 for some Implementation Guides](http://wiki.hl7.org/index.php?title=CDA_Format_Codes_for_IHE_XDS). The HL7 codes are now managed by HL7. The set of IHE FormatCode codes was listed in HITSP C80 Table 2-153 Format Code Value Set Definition, but since has been updated. The use of the FormatCode specifies the technical format of the document. The FormatCode tends to reference the IHE Content Profile (Implementation Guide) that defines the use-case and constraints. The FormatCode is a further specialization more detailed than the mime-type. The FormatCode provides sufficient metadata information to allow any potential document content consumer to know if it can process and/or display by identifying a document encoding, structure and template. The set of codes is intended to be preferred.","ConceptMap/Map-R5-endpoint-payload-type-for-R4,ValueSet/R5-endpoint-payload-type-for-R4"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/servicerequest-category,ValueSet/device-type,ValueSet/specimen-container-type,ValueSet/designation-use,ValueSet/procedure-followup,ValueSet/supplement-type,ValueSet/specimen-collection-method,ValueSet/texture-code,ValueSet/medication-form-codes,ValueSet/specimen-collection,ValueSet/adverse-event-type,ValueSet/body-site,ValueSet/manifestation-or-symptom,ValueSet/goal-start-event,ValueSet/procedure-code,ValueSet/bodystructure-code,ValueSet/modified-foodtype,ValueSet/medication-as-needed-reason,ValueSet/reason-medication-status-codes,ValueSet/c80-facilitycodes,ValueSet/immunization-reason,ValueSet/prepare-patient-prior-specimen-collection,ValueSet/substance-code,ValueSet/media-view,ValueSet/allergyintolerance-code,ValueSet/observation-methods,ValueSet/care-plan-category,ValueSet/questionnaire-answers,ValueSet/flag-code,ValueSet/servicerequest-orderdetail,ValueSet/supply-item,ValueSet/entformula-type,ValueSet/investigation-sets,ValueSet/bodysite-laterality,ValueSet/condition-stage,ValueSet/clinical-findings,ValueSet/immunization-target-disease,ValueSet/encounter-reason,ValueSet/participant-role,ValueSet/nutrient-code,ValueSet/clinicalimpression-prognosis,ValueSet/bodystructure-relative-location,ValueSet/approach-site-codes,ValueSet/immunization-evaluation-target-disease,ValueSet/device-action,ValueSet/immunization-recommendation-reason,ValueSet/medication-codes,ValueSet/diet-type,ValueSet/reason-medication-not-given-codes,ValueSet/device-kind,ValueSet/performer-role,ValueSet/c80-practice-codes,ValueSet/referencerange-appliesto,ValueSet/food-type,ValueSet/route-codes,ValueSet/procedure-outcome,ValueSet/care-plan-activity-outcome,ValueSet/procedure-reason,ValueSet/procedure-category,ValueSet/container-material,ValueSet/condition-code,ValueSet/practitioner-role,ValueSet/condition-stage-type,ValueSet/consistency-type,ValueSet/immunization-recommendation-target-disease,ValueSet/immunization-status-reason,ValueSet/procedure-not-performed-reason,ValueSet/condition-outcome,ValueSet/administration-method-codes,ValueSet/condition-severity"
http://terminology.hl7.org/CodeSystem/FDI-surface,1.0.0,draft,"2.16.840.1.113883.4.642.1.1154",SurfaceCodes,Surface Codes,"This value set includes a smattering of FDI tooth surface codes.","ValueSet/surface"
http://terminology.hl7.org/CodeSystem/action-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1246",ActionType,ActionType,"The type of action to be performed.","ValueSet/action-type"
http://terminology.hl7.org/CodeSystem/adjudication,1.0.1,active,"2.16.840.1.113883.4.642.1.1171",AdjudicationValueCodes,Adjudication Value Codes,"This value set includes a smattering of Adjudication Value codes which includes codes to indicate the amounts eligible under the plan, the amount of benefit, copays etc.","ValueSet/adjudication"
http://terminology.hl7.org/CodeSystem/adjudication-error,1.0.1,active,"2.16.840.1.113883.4.642.1.1053",AdjudicationErrorCodes,Adjudication Error Codes,"This value set includes a smattering of adjudication codes.","ValueSet/adjudication-error"
http://terminology.hl7.org/CodeSystem/adjudication-reason,1.0.1,active,"2.16.840.1.113883.4.642.1.1172",AdjudicationReasonCodes,Adjudication Reason Codes,"This value set includes smattering of Adjudication Reason codes.","ValueSet/adjudication-reason"
http://terminology.hl7.org/CodeSystem/admit-source,1.0.1,active,"2.16.840.1.113883.4.642.1.1092",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","ValueSet/encounter-admit-source"
http://terminology.hl7.org/CodeSystem/adverse-event-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1251",AdverseEventCategory,AdverseEventCategory,"Overall categorization of the event, e.g. product-related or situational.","ValueSet/adverse-event-category"
http://terminology.hl7.org/CodeSystem/adverse-event-causality-assess,1.0.1,active,"2.16.840.1.113883.4.642.1.1254",AdverseEventCausalityAssessment,AdverseEventCausalityAssessment,"Codes for the assessment of whether the entity caused the event.","ValueSet/adverse-event-causality-assess"
http://terminology.hl7.org/CodeSystem/adverse-event-causality-method,2.0.0,active,"2.16.840.1.113883.4.642.1.1255",AdverseEventCausalityMethod,AdverseEventCausalityMethod,"This code system contains methods for assessing causality.","ValueSet/adverse-event-causality-method"
http://terminology.hl7.org/CodeSystem/adverse-event-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.4.1252",AdverseEventOutcome,AdverseEventOutcome,"TODO (and should this be required?).","ValueSet/adverse-event-outcome"
http://terminology.hl7.org/CodeSystem/adverse-event-seriousness,1.0.1,active,"2.16.840.1.113883.4.642.1.1253",AdverseEventSeriousness,AdverseEventSeriousness,"Overall seriousness of this event for the patient.","ValueSet/adverse-event-seriousness"
http://terminology.hl7.org/CodeSystem/adverse-event-severity,1.0.0,draft,"2.16.840.1.113883.4.642.1.1256",AdverseEventSeverity,AdverseEventSeverity,"The severity of the adverse event itself, in direct relation to the subject.","ValueSet/adverse-event-severity"
http://terminology.hl7.org/CodeSystem/allergyintolerance-clinical,1.0.1,active,"2.16.840.1.113883.4.642.1.1373",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","ValueSet/allergyintolerance-clinical"
http://terminology.hl7.org/CodeSystem/allergyintolerance-verification,1.0.1,active,"2.16.840.1.113883.4.642.1.1371",AllergyIntoleranceVerificationStatus,AllergyIntolerance Verification Status,"The verification status to support or decline the clinical status of the allergy or intolerance.","ValueSet/allergyintolerance-verification"
http://terminology.hl7.org/CodeSystem/applicability,1.0.1,active,"2.16.840.1.113883.4.642.1.0",BenefitCostApplicability,Benefit cost applicability,"Whether the cost applies to in-network or out-of-network providers.","ValueSet/insuranceplan-applicability"
http://terminology.hl7.org/CodeSystem/appointment-cancellation-reason,2.1.1,active,"2.16.840.1.113883.4.642.1.1382",AppointmentCancellationReason,Appointment cancellation reason,"This example value set defines a set of reasons for the cancellation of an appointment.","ValueSet/appointment-cancellation-reason"
http://terminology.hl7.org/CodeSystem/attribute-estimate-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1413",StatisticAttributeEstimateType,StatisticAttribute Estimate Type,"Method of reporting variability of estimates, such as confidence intervals, interquartile range or standard deviation.","ValueSet/R5-attribute-estimate-type-for-R4"
http://terminology.hl7.org/CodeSystem/audit-entity-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1134",AuditEventEntityType,Audit event entity type,"Code for the entity type involved in the audit event.","ValueSet/audit-entity-type"
http://terminology.hl7.org/CodeSystem/audit-event-type,1.0.0,active,"2.16.840.1.113883.4.642.1.1136",AuditEventID,Audit Event ID,"Event Types for Audit Events - defined by DICOM with some FHIR specific additions.","ValueSet/audit-event-type"
http://terminology.hl7.org/CodeSystem/basic-resource-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1072",BasicResourceTypes,Basic Resource Types,"This value set defines codes for resources not yet supported by (or which will never be supported by) FHIR.  Many of the codes listed here will eventually be turned into official resources.  However, there is no guarantee that any particular resource will be created nor that the scope will be exactly as defined by the codes presented here.  Codes in this set will be deprecated if/when formal resources are defined that encompass these concepts.","ValueSet/basic-resource-type"
http://terminology.hl7.org/CodeSystem/benefit-network,2.0.0,active,"2.16.840.1.113883.4.642.1.1177",NetworkTypeCodes,Network Type Codes,"This code system represents the contractual relationship between a provider and payer for administrative purposes for a specific patient, service, or product.","ValueSet/benefit-network"
http://terminology.hl7.org/CodeSystem/benefit-term,1.0.1,active,"2.16.840.1.113883.4.642.1.1179",BenefitTermCodes,Benefit Term Codes,"This value set includes a smattering of Benefit Term codes.","ValueSet/benefit-term"
http://terminology.hl7.org/CodeSystem/benefit-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1176",BenefitTypeCodes,Benefit Type Codes,"This value set includes a smattering of Benefit type codes.","ValueSet/benefit-type"
http://terminology.hl7.org/CodeSystem/benefit-unit,1.0.1,active,"2.16.840.1.113883.4.642.1.1178",UnitTypeCodes,Unit Type Codes,"This value set includes a smattering of Unit type codes.","ValueSet/benefit-unit"
http://terminology.hl7.org/CodeSystem/can-push-updates,1.0.1,active,"2.16.840.1.113883.4.642.1.897",Can_push_updates,Can-push-updates,"Ability of the primary source to push updates/alerts","ValueSet/verificationresult-can-push-updates"
http://terminology.hl7.org/CodeSystem/characteristic-method,1.0.0,draft,"2.16.840.1.113883.4.642.1.1453",CharacteristicMethod,CharacteristicMethod,"The method used to determine the characteristic(s) of the variable.","ValueSet/R5-characteristic-method-for-R4"
http://terminology.hl7.org/CodeSystem/chargeitem-billingcodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1257",ChargeItemCode,ChargeItemCode,"Example set of codes that can be used for billing purposes.","ValueSet/chargeitem-billingcodes"
http://terminology.hl7.org/CodeSystem/chromosome-human,1.0.0,draft,"2.16.840.1.113883.4.642.1.1086",Chromosome_human,chromosome-human,"Chromosome number for human.","ValueSet/chromosome-human"
http://terminology.hl7.org/CodeSystem/claim-exception,1.0.1,active,"2.16.840.1.113883.4.642.1.1162",ExceptionCodes,Exception Codes,"This value set includes sample Exception codes.","ValueSet/claim-exception"
http://terminology.hl7.org/CodeSystem/claim-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1156",ClaimTypeCodes,Claim Type Codes,"This value set includes Claim Type codes.","ValueSet/claim-type"
http://terminology.hl7.org/CodeSystem/claimcareteamrole,1.0.1,active,"2.16.840.1.113883.4.642.1.1165",ClaimCareTeamRoleCodes,Claim Care Team Role Codes,"Claim roles of the care team members providing products and services.","ValueSet/claim-careteamrole"
http://terminology.hl7.org/CodeSystem/claiminformationcategory,1.0.1,active,"2.16.840.1.113883.4.642.1.1163",ClaimInformationCategoryCodes,Claim Information Category Codes,"This value set includes sample Information Category codes.","ValueSet/claim-informationcategory"
http://terminology.hl7.org/CodeSystem/communication-category,1.0.1,active,"2.16.840.1.113883.4.642.1.1076",CommunicationCategory,CommunicationCategory,"Codes for general categories of communications such as alerts, instructions, etc.","ValueSet/communication-category"
http://terminology.hl7.org/CodeSystem/communication-not-done-reason,1.0.1,active,"2.16.840.1.113883.4.642.1.1077",CommunicationNotDoneReason,CommunicationNotDoneReason,"Codes for the reason why a communication did not happen.","ValueSet/communication-not-done-reason"
http://terminology.hl7.org/CodeSystem/communication-topic,1.0.1,active,"2.16.840.1.113883.4.642.1.1078",CommunicationTopic,CommunicationTopic,"Codes describing the purpose or content of the communication.","ValueSet/communication-topic"
http://terminology.hl7.org/CodeSystem/composite-measure-scoring,1.0.1,active,"2.16.840.1.113883.4.642.1.1235",CompositeMeasureScoring,CompositeMeasureScoring,"The composite scoring method of the measure.","ValueSet/composite-measure-scoring"
http://terminology.hl7.org/CodeSystem/condition-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category"
http://terminology.hl7.org/CodeSystem/condition-clinical,3.0.0,active,"2.16.840.1.113883.4.642.1.1074",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","ValueSet/condition-clinical"
http://terminology.hl7.org/CodeSystem/condition-ver-status,2.0.1,active,"2.16.840.1.113883.4.642.1.1075",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","ValueSet/condition-ver-status"
http://terminology.hl7.org/CodeSystem/consentaction,1.0.1,active,"2.16.840.1.113883.4.642.1.1227",ConsentActionCodes,Consent Action Codes,"This value set includes sample Consent Action codes.","ValueSet/consent-action"
http://terminology.hl7.org/CodeSystem/consentcategorycodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1226",ConsentCategoryCodes,Consent Category Codes,"This value set includes sample Consent Directive Type codes, including several consent directive related LOINC codes; HL7 VALUE SET: ActConsentType(2.16.840.1.113883.1.11.19897); examples of US realm consent directive legal descriptions and references to online and/or downloadable forms such as the SSA-827 Authorization to Disclose Information to the Social Security Administration; and other anticipated consent directives related to participation in a clinical trial, medical procedures, reproductive procedures; health care directive (Living Will); advance directive, do not resuscitate (DNR); Physician Orders for Life-Sustaining Treatment (POLST)","ValueSet/consent-category"
http://terminology.hl7.org/CodeSystem/consentpolicycodes,3.0.1,active,"2.16.840.1.113883.4.642.1.1229",ConsentPolicyRuleCodes,Consent PolicyRule Codes,"This value set includes sample Regulatory consent policy types from the US and other regions.","ValueSet/consent-policy"
http://terminology.hl7.org/CodeSystem/consentscope,2.0.1,active,"2.16.840.1.113883.4.642.1.1228",ConsentScopeCodes,Consent Scope Codes,"This value set includes the four Consent scope codes.","ValueSet/consent-scope"
http://terminology.hl7.org/CodeSystem/contactentity-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/container-cap,1.0.1,active,"2.16.840.1.113883.4.642.1.1258",ContainerCap,ContainerCap,"Color of the container cap.","ValueSet/container-cap"
http://terminology.hl7.org/CodeSystem/contract-content-derivative,1.0.1,active,"2.16.840.1.113883.4.642.1.1204",ContractContentDerivationCodes,Contract Content Derivation Codes,"This is an example set of Content Derivative type codes, which represent the minimal content derived from the basal information source at a specific stage in its lifecycle, which is sufficient to manage that source information, for example, in a repository, registry, processes and workflows, for making access control decisions, and providing query responses.","ValueSet/contract-content-derivative"
http://terminology.hl7.org/CodeSystem/contract-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1330",ContractTypeCodes,Contract Type Codes,"This value set includes sample Contract Type codes.","ValueSet/contract-type"
http://terminology.hl7.org/CodeSystem/contractaction,1.0.1,active,"2.16.840.1.113883.4.642.1.1202",ContractActionCodes,Contract Action Codes,"This value set includes sample Contract Action codes.","ValueSet/contract-action"
http://terminology.hl7.org/CodeSystem/contractactorrole,1.0.1,active,"2.16.840.1.113883.4.642.1.1203",ContractActorRoleCodes,Contract Actor Role Codes,"This value set includes sample Contract Actor Role codes.","ValueSet/contract-actorrole"
http://terminology.hl7.org/CodeSystem/contractsignertypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1201",ContractSignerTypeCodes,Contract Signer Type Codes,"This value set includes sample Contract Signer Type codes.","ValueSet/participation-role-type,ValueSet/security-role-type,ValueSet/contract-signer-type"
http://terminology.hl7.org/CodeSystem/contractsubtypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1198",ContractSubtypeCodes,Contract Subtype Codes,"This value set includes sample Contract Subtype codes.","ValueSet/contract-subtype"
http://terminology.hl7.org/CodeSystem/contracttermsubtypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1200",ContractTermSubtypeCodes,Contract Term Subtype Codes,"This value set includes sample Contract Term SubType codes.","ValueSet/contract-term-subtype"
http://terminology.hl7.org/CodeSystem/contracttermtypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1199",ContractTermTypeCodes,Contract Term Type Codes,"This value set includes sample Contract Term Type codes.","ValueSet/contract-term-type"
http://terminology.hl7.org/CodeSystem/coverage-class,1.0.1,active,"2.16.840.1.113883.4.642.1.1147",CoverageClassCodes,Coverage Class Codes,"This value set includes Coverage Class codes.","ValueSet/coverage-class"
http://terminology.hl7.org/CodeSystem/coverage-copay-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1149",CoverageCopayTypeCodes,Coverage Copay Type Codes,"This value set includes sample Coverage Copayment Type codes.","ValueSet/coverage-copay-type"
http://terminology.hl7.org/CodeSystem/coverage-selfpay,1.0.1,active,"2.16.840.1.113883.4.642.1.1148",CoverageSelfPayCodes,Coverage SelfPay Codes,"This value set includes Coverage SelfPay codes.","ValueSet/coverage-type"
http://terminology.hl7.org/CodeSystem/coverageeligibilityresponse-ex-auth-support,1.0.1,active,"2.16.840.1.113883.4.642.1.1394",CoverageEligibilityResponseAuthSupportCodes,CoverageEligibilityResponse Auth Support Codes,"This value set includes CoverageEligibilityResponse Auth Support codes.","ValueSet/coverageeligibilityresponse-ex-auth-support"
http://terminology.hl7.org/CodeSystem/data-absent-reason,1.0.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/definition-topic,1.0.1,active,"2.16.840.1.113883.4.642.1.1244",DefinitionTopic,DefinitionTopic,"High-level categorization of the definition, used for searching, sorting, and filtering.","ValueSet/definition-topic"
http://terminology.hl7.org/CodeSystem/definition-use,2.0.0,active,"2.16.840.1.113883.4.642.1.1191",DefinitionUseCodes,Structure Definition Use Codes / Keywords,"Structure Definition Use Codes / Keywords","ValueSet/definition-use"
http://terminology.hl7.org/CodeSystem/designation-usage,0.0.1-snapshot-3,draft,,DesignationUsage,Designation Usage,"Preferred value set for Condition Categories.","ValueSet/designation-usage"
http://terminology.hl7.org/CodeSystem/device-status-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1082",FHIRDeviceStatusReason,FHIRDeviceStatusReason,"The availability status reason of the device.","ValueSet/device-status-reason"
http://terminology.hl7.org/CodeSystem/diagnosis-role,1.1.1,active,"2.16.840.1.113883.4.642.1.1054",DiagnosisRole,Diagnosis Role,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","ValueSet/diagnosis-role"
http://terminology.hl7.org/CodeSystem/dicom-audit-lifecycle,2.0.0,active,,DicomAuditMessageRecordLifecycleEvents,DICOM Audit Message Record Lifecycle Events,"Attached is vocabulary for the record lifecycle events, as per DICOM Audit Message, ","ValueSet/object-lifecycle-events"
http://terminology.hl7.org/CodeSystem/diet,1.0.1,active,"2.16.840.1.113883.4.642.1.1091",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","ValueSet/encounter-diet"
http://terminology.hl7.org/CodeSystem/directness,2.0.0,draft,"2.16.840.1.113883.4.642.1.1459",EvidenceDirectness,EvidenceDirectness,"The quality of how direct the match is.","ValueSet/R5-directness-for-R4"
http://terminology.hl7.org/CodeSystem/discharge-disposition,1.0.1,active,"2.16.840.1.113883.4.642.1.1093",DischargeDisposition,Discharge disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","ValueSet/encounter-discharge-disposition"
http://terminology.hl7.org/CodeSystem/encounter-special-arrangements,1.0.1,active,"2.16.840.1.113883.4.642.1.1090",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","ValueSet/encounter-special-arrangements"
http://terminology.hl7.org/CodeSystem/encounter-type,1.0.1,active,"2.16.840.1.113883.4.642.1.1088",EncounterType,Encounter type,"This example value set defines a set of codes that can be used to indicate the type of encounter: a specific code indicating type of service provided.","ValueSet/encounter-type"
http://terminology.hl7.org/CodeSystem/endpoint-connection-type,2.1.1,active,"2.16.840.1.113883.4.642.1.1140",EndpointConnectionType,Endpoint Connection Type,"This is an example value set defined by the FHIR project, that could be used to represent possible connection type profile values.","ValueSet/endpoint-connection-type"
