Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/vocabulary/ValueSet-R5-v3-DoseIntervalDetectedIssueCode-for-R4.json	3069	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	28	70	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-DoseLowDetectedIssueCode-for-R4.json	3958	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	32	77	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-Douche-for-R4.json	2596	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	27	69	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-DropsDrugForm-for-R4.json	3761	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	31	788	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-DrugEntity-for-R4.json	2307	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	25	76	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-DuplicateTherapyAlert-for-R4.json	3323	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	30	73	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ECGObservationSeriesType-for-R4.json	3050	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	30	69	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ERPracticeSetting-for-R4.json	2928	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	73	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EasternAlgonquin-for-R4.json	4542	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	33	806	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EasternApachean-for-R4.json	2963	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	28	772	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EasternMiwok-for-R4.json	3622	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	796	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EducationLevel-for-R4.json	5272	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	32	552	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-ElectroOsmosisRoute-for-R4.json	2695	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	27	67	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EligibilityActReasonCode-for-R4.json	7504	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	52	91	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EmergencyMedicalServiceProviderHIPAA-for-R4.json	3064	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	1334	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EmergencyPharmacySupplyType-for-R4.json	2979	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	71	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EmployeeJobClass-for-R4.json	3250	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	553	0	0	0	1	0	1
input/vocabulary/ValueSet-R5-v3-EncounterAdmissionSource-for-R4.json	3282	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	31	561	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EncounterSpecialCourtesy-for-R4.json	3910	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	32	71	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EndocervicalRoute-for-R4.json	3009	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	72	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EndocrinologyClinic-for-R4.json	2978	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30	89	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-Enema-for-R4.json	2901	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	68	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EnteralRoute-for-R4.json	2984	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	70	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntericCoatedCapsule-for-R4.json	3046	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	26	658	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntericCoatedTablet-for-R4.json	3031	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	30	752	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClass-for-R4.json	9799	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	46	564	0	1	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassAnimal-for-R4.json	2629	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	24	536	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassCertificateRepresentation-for-R4.json	2802	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	537	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassChemicalSubstance-for-R4.json	2732	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	26	543	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassCityOrTown-for-R4.json	2671	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	25	547	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassContainer-for-R4.json	2924	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	26	537	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassCountry-for-R4.json	2646	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	540	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassCountyOrParish-for-R4.json	2711	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	24	570	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassDevice-for-R4.json	3221	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	544	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassFood-for-R4.json	2613	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	545	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassGroup-for-R4.json	2622	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	540	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassHealthChartEntity-for-R4.json	2732	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	26	538	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassHolder-for-R4.json	2631	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	540	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassImagingModality-for-R4.json	2716	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	562	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassLivingSubject-for-R4.json	4068	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	547	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassManufacturedMaterial-for-R4.json	4153	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	571	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassMaterial-for-R4.json	4889	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	34	558	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassMicroorganism-for-R4.json	2692	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	26	524	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassNation-for-R4.json	2629	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	547	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassNonPersonLivingSubject-for-R4.json	3587	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	566	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassOrganization-for-R4.json	3501	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	546	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassPerson-for-R4.json	2629	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	543	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassPlace-for-R4.json	3758	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	548	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassPlant-for-R4.json	2622	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	46	538	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassPublicInstitution-for-R4.json	2730	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	543	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassRoot-for-R4.json	9827	2	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	48	89	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassState-for-R4.json	2888	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	534	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityClassStateOrProvince-for-R4.json	2724	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	540	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntityDeterminer-for-R4.json	3832	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	571	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityDeterminerDescribedGroup-for-R4.json	2760	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	543	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityDeterminerDescribedQuantified-for-R4.json	2817	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	25	551	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityDeterminerDetermined-for-R4.json	3330	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	565	0	1	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityDeterminerSpecific-for-R4.json	2991	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	26	557	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityDeterminerSpecificGroup-for-R4.json	2743	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	24	564	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityHandling-for-R4.json	7477	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	42	556	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityInformationSensitivityPolicy-for-R4.json	5426	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	43	106	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntityNamePartQualifier-for-R4-name-part-qualifier.json	9774	1	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	46	739	0	1	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityNamePartQualifierR2-for-R4.json	10631	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	52	722	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntityNamePartType-for-R4.json	3738	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30	689	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityNamePartTypeR2-for-R4.json	3493	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	541	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityNameUse-for-R4.json	7433	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	41	565	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityNameUseR2-for-R4.json	7685	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	65	716	0	1	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityRisk-for-R4.json	5294	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	35	559	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EntityStatus-for-R4.json	3722	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	539	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityStatusActive-for-R4.json	2644	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	548	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityStatusInactive-for-R4.json	2666	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	26	548	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityStatusNormal-for-R4.json	3481	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	563	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EntityStatusNullified-for-R4.json	2677	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	561	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EpiduralRoute-for-R4.json	3605	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	31	72	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EquipmentAlertLevel-for-R4.json	3467	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	564	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EskimoAleut-for-R4.json	5505	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	34	834	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-Eskimoan-for-R4.json	4598	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	32	805	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-Ethnicity-for-R4.json	14277	1	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	59	590	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EthnicityHispanic-for-R4.json	14033	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	60	565	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-EthnicityHispanicCentralAmerican-for-R4.json	4988	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	33	531	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EthnicityHispanicMexican-for-R4.json	4084	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	31	547	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EthnicityHispanicSouthAmerican-for-R4.json	5774	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	34	531	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-EthnicityHispanicSpaniard-for-R4.json	5181	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	34	589	0	1	0	1	0	1
input/vocabulary/ValueSet-R5-v3-ExpectedSubset-for-R4.json	3528	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	29	572	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ExposureMode-for-R4.json	3752	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30	564	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ExtendedReleaseCapsule-for-R4.json	4066	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	31	634	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ExtendedReleaseSuspension-for-R4.json	3421	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	661	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ExtendedReleaseTablet-for-R4.json	3705	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	32	654	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ExtraAmnioticRoute-for-R4.json	2708	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	84	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-ExtracorporealCirculationRoute-for-R4.json	3118	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	130	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-FirstFillPharmacySupplyType-for-R4.json	5083	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	40	126	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-Flush-for-R4.json	2615	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	162	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-FoamDrugForm-for-R4.json	3816	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	31	687	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-FontStyle-for-R4.json	3723	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30	730	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-FosterChild-for-R4.json	3167	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	71	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GIClinicPracticeSetting-for-R4.json	3016	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	69	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GIDiagTherPracticeSetting-for-R4.json	3044	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	75	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-GTIN-for-R4.json	2568	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	25	69	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GTSAbbreviation-for-R4.json	11865	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	63	80	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GTSAbbreviationBase-for-R4.json	4501	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	33	71	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GTSAbbreviationHolidays-for-R4.json	10103	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	57	80	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-GTSAbbreviationHolidaysChristianRoman-for-R4.json	4201	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	32	71	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GTSAbbreviationHolidaysUSNational-for-R4.json	6493	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	45	70	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GTSAbbreviationOther-for-R4.json	10082	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	56	78	0	1	0	1	0	0
input/vocabulary/ValueSet-R5-v3-GasDrugForm-for-R4.json	2631	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	660	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GasLiquidMixture-for-R4.json	6194	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	37	651	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GasSolidSpray-for-R4.json	4751	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	32	1038	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GastricRoute-for-R4.json	3618	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	31	70	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GelDrugForm-for-R4.json	4929	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	33	702	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-GeneralAcuteCareHospital-for-R4.json	2738	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	27	72	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GeneralAddressUse-for-R4.json	5429	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	33	728	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GeneralPurposeOfUse-for-R4.json	5023	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	36	77	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GenericUpdateReasonCode-for-R4.json	3831	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	32	75	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GeneticObservationInterpretation-for-R4.json	3442	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	32	73	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-GeneticObservationMethod-for-R4.json	3034	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	756	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GeneticObservationType-for-R4.json	2986	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	29	72	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GeneticObservationValue-for-R4.json	3036	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	29	72	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GenitourinaryRoute-for-R4.json	2698	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	27	68	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GingivalRoute-for-R4.json	2975	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	28	70	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GrandChild-for-R4.json	3150	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	28	70	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-Grandparent-for-R4.json	4915	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	35	78	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-GreatGrandparent-for-R4.json	5076	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	35	77	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-HL7AccommodationCode-for-R4.json	4002	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	34	94	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HL7CalendarCycle-for-R4.json	6952	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	38	78	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-HL7FormatCodes-for-R4.json	38098	2	0	0	2	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	156	661	0	1	0	1	0	0
input/vocabulary/ValueSet-R5-v3-HL7ITSVersionCode-for-R4.json	2655	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	25	548	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HL7SearchUse-for-R4.json	3142	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	527	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-HL7StandardVersionCode-for-R4.json	10316	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	49	568	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HL7UpdateMode-for-R4.json	6671	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	40	558	0	1	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HairRoute-for-R4.json	2917	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	69	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HalfSibling-for-R4.json	3143	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	97	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-HealthQualityMeasureDocument-for-R4.json	2578	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	709	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HeightSurfaceAreaAlert-for-R4.json	3074	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	72	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HemClinPracticeSetting-for-R4.json	2989	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	73	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-Hokan-for-R4.json	9803	1	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	47	854	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HomeAddress-for-R4.json	3141	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	27	736	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-Homeless-for-R4.json	3120	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	27	564	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HospitalPracticeSetting-for-R4.json	6764	1	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	46	83	0	0	0	1	0	0
input/vocabulary/ValueSet-R5-v3-HospitalUnitPracticeSetting-for-R4.json	9745	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	59	90	0	0	0	0	0	0
input/vocabulary/ValueSet-R5-v3-HtmlLinkType-for-R4.json	6460	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	39	579	0	0	0	1	0	1
input/vocabulary/ValueSet-R5-v3-HumanActSite-for-R4.json	98429	3	0	0	1	0	0	0	3	24	0	0	0	0	0	0	0	1	0	0	0	319	189	0	2	0	5	0	0
input/vocabulary/ValueSet-R5-v3-HumanSubstanceAdministrationSite-for-R4.json	17342	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	80	103	0	1	0	1	0	0
